id_cliente,id_producto,cantidad,monto,fecha
cliente_4849,producto_50,7,468.09,2023-06-30
cliente_4795,producto_19,8,170.21,2024-02-28
cliente_1544,producto_40,6,316.77,2023-08-18
cliente_1515,producto_44,6,504.33,2023-12-14
cliente_2557,producto_25,8,201.47,2023-08-09
cliente_764,producto_3,1,32.7,2024-01-12
cliente_739,producto_27,2,72.12,2023-10-11
cliente_4478,producto_18,2,137.58,2024-02-11
cliente_3302,producto_6,10,213.16,2023-07-15
cliente_2288,producto_27,6,452.49,2023-09-26
cliente_3928,producto_27,2,75.67,2024-01-05
cliente_4728,producto_42,3,154.52,2023-10-22
cliente_2549,producto_11,1,19.99,2023-10-10
cliente_3261,producto_22,5,380.42,2023-08-04
cliente_3043,producto_6,6,352.15,2024-03-09
cliente_3587,producto_28,8,329.89,2023-10-14
cliente_3858,producto_4,1,84.36,2023-08-21
cliente_2425,producto_2,2,192.38,2024-04-02
cliente_3416,producto_28,8,136.95,2024-01-12
cliente_2799,producto_34,4,154.9,2024-04-29
cliente_1967,producto_19,10,590.74,2023-08-14
cliente_1795,producto_39,1,36.16,2023-08-20
cliente_1837,producto_44,6,431.02,2024-01-15
cliente_39,producto_41,2,43.09,2024-01-24
cliente_1285,producto_2,2,166.73,2023-10-21
cliente_943,producto_44,7,591.12,2023-07-11
cliente_1800,producto_29,7,664.14,2023-06-25
cliente_2644,producto_13,1,88.73,2024-02-20
cliente_2929,producto_9,6,296.39,2024-03-03
cliente_13,producto_40,6,442.53,2023-07-07
cliente_704,producto_39,10,753.94,2024-02-22
cliente_2878,producto_32,3,237.2,2023-08-25
cliente_657,producto_15,4,247.47,2023-10-29
cliente_3494,producto_16,2,42.12,2024-01-15
cliente_920,producto_18,5,436.22,2023-10-12
cliente_1550,producto_13,8,502.85,2024-02-15
cliente_4802,producto_39,6,211.32,2024-03-03
cliente_709,producto_50,4,135.46,2024-01-07
cliente_4207,producto_44,4,46.55,2023-10-13
cliente_2098,producto_39,3,100.17,2024-01-09
cliente_1940,producto_15,6,201.99,2024-03-02
cliente_4002,producto_22,4,68.81,2024-03-23
cliente_4394,producto_6,2,37.55,2023-10-17
cliente_116,producto_31,3,104.91,2023-12-01
cliente_873,producto_35,1,30.07,2023-12-19
cliente_1969,producto_5,9,621.44,2023-07-23
cliente_761,producto_12,4,81.12,2024-02-24
cliente_4278,producto_47,6,379.24,2023-09-12
cliente_2008,producto_42,8,749.12,2023-11-03
cliente_4542,producto_4,4,57.49,2023-10-19
cliente_3219,producto_43,5,406.91,2023-09-20
cliente_2349,producto_8,2,172.78,2023-07-03
cliente_3304,producto_21,6,205.93,2024-03-12
cliente_2876,producto_25,3,66.93,2024-05-30
cliente_2618,producto_27,8,101.88,2023-10-08
cliente_4383,producto_50,7,501.43,2023-12-12
cliente_799,producto_25,2,48.8,2024-02-18
cliente_2449,producto_43,2,167.52,2023-12-09
cliente_2588,producto_43,7,452.49,2023-08-30
cliente_4450,producto_11,8,779.45,2024-03-15
cliente_455,producto_20,5,101.11,2024-05-15
cliente_4100,producto_33,9,669.07,2023-10-09
cliente_1820,producto_10,4,149.81,2024-04-18
cliente_2771,producto_47,3,51.54,2023-12-20
cliente_4564,producto_32,7,270.46,2023-10-03
cliente_4910,producto_46,3,278.14,2024-05-18
cliente_4384,producto_30,6,237.51,2024-03-31
cliente_3365,producto_41,2,133.16,2024-01-26
cliente_4045,producto_7,3,240.63,2024-01-04
cliente_4356,producto_46,1,43.0,2023-11-11
cliente_4941,producto_25,3,243.93,2023-08-22
cliente_3366,producto_5,3,157.06,2023-06-25
cliente_2150,producto_34,8,289.0,2023-09-12
cliente_3379,producto_46,10,268.7,2024-04-29
cliente_710,producto_10,3,135.01,2024-03-12
cliente_4319,producto_30,10,865.77,2024-05-08
cliente_3790,producto_36,1,88.92,2024-05-11
cliente_2401,producto_6,7,572.7,2024-01-20
cliente_1959,producto_5,8,496.35,2023-08-18
cliente_74,producto_18,7,690.44,2023-06-16
cliente_3236,producto_41,7,479.22,2024-03-01
cliente_2687,producto_47,3,138.72,2023-12-30
cliente_651,producto_47,7,398.07,2024-02-06
cliente_3812,producto_34,10,501.11,2023-11-17
cliente_4042,producto_2,1,66.08,2023-09-14
cliente_3946,producto_37,2,168.0,2023-12-19
cliente_998,producto_3,4,221.33,2023-09-20
cliente_466,producto_27,3,82.83,2023-09-13
cliente_549,producto_9,3,236.87,2024-01-04
cliente_2881,producto_46,3,219.54,2024-03-22
cliente_1433,producto_39,7,297.76,2023-09-11
cliente_2028,producto_38,8,202.87,2024-05-23
cliente_2037,producto_4,10,499.33,2024-04-17
cliente_1365,producto_11,3,33.99,2023-09-18
cliente_633,producto_43,5,256.81,2023-07-25
cliente_315,producto_22,3,144.82,2023-12-30
cliente_3283,producto_33,9,475.83,2024-04-30
cliente_186,producto_29,5,349.39,2024-01-22
cliente_4055,producto_49,6,362.85,2023-07-08
cliente_402,producto_20,6,198.22,2023-11-07
cliente_1849,producto_50,9,393.32,2023-08-30
cliente_875,producto_31,8,340.47,2024-06-13
cliente_1822,producto_20,10,600.17,2024-03-22
cliente_4766,producto_5,2,142.03,2024-05-09
cliente_3037,producto_29,6,506.34,2024-05-29
cliente_909,producto_18,4,246.93,2024-05-21
cliente_305,producto_38,1,93.19,2024-03-08
cliente_1815,producto_26,9,108.4,2023-06-18
cliente_3065,producto_35,10,133.36,2023-11-09
cliente_4102,producto_23,8,338.58,2024-01-27
cliente_483,producto_48,9,397.36,2023-09-22
cliente_2125,producto_5,4,334.83,2024-01-21
cliente_2172,producto_28,2,139.5,2024-03-18
cliente_4240,producto_21,7,422.0,2023-08-08
cliente_1607,producto_50,10,132.43,2024-01-10
cliente_955,producto_18,7,224.96,2024-04-09
cliente_2339,producto_15,6,561.21,2023-10-31
cliente_3070,producto_13,10,310.85,2023-12-02
cliente_870,producto_23,8,771.33,2024-02-29
cliente_4475,producto_9,3,233.66,2023-09-25
cliente_33,producto_31,2,192.27,2023-10-10
cliente_1685,producto_36,7,446.39,2023-06-24
cliente_255,producto_36,3,257.63,2023-11-15
cliente_3622,producto_38,6,291.42,2024-04-27
cliente_3867,producto_22,2,64.31,2024-04-23
cliente_2870,producto_26,10,439.97,2024-03-29
cliente_627,producto_33,2,41.33,2024-05-05
cliente_2897,producto_16,1,76.05,2024-02-17
cliente_1736,producto_36,5,173.55,2023-12-08
cliente_4407,producto_12,8,143.66,2024-03-09
cliente_744,producto_36,2,74.82,2023-12-02
cliente_4418,producto_18,2,183.99,2024-04-01
cliente_131,producto_6,2,133.64,2024-02-11
cliente_2294,producto_1,6,575.37,2023-12-20
cliente_2252,producto_16,7,291.6,2023-09-27
cliente_3636,producto_30,1,12.87,2023-12-13
cliente_3433,producto_9,9,353.88,2024-06-08
cliente_3856,producto_17,3,166.33,2023-08-11
cliente_4328,producto_15,10,711.95,2023-07-03
cliente_3326,producto_40,3,259.12,2024-05-17
cliente_4825,producto_7,9,218.62,2024-01-23
cliente_2276,producto_22,2,56.77,2023-12-19
cliente_2324,producto_20,1,76.66,2024-04-16
cliente_3219,producto_36,3,241.38,2023-10-19
cliente_4140,producto_29,10,206.77,2024-02-22
cliente_512,producto_40,9,160.3,2024-05-15
cliente_1777,producto_27,8,317.48,2023-10-11
cliente_2070,producto_4,1,73.56,2024-01-31
cliente_2661,producto_20,1,51.57,2024-03-14
cliente_1995,producto_9,10,375.08,2024-06-12
cliente_4151,producto_2,9,278.94,2024-01-16
cliente_4041,producto_16,3,158.44,2023-12-04
cliente_2438,producto_17,6,242.76,2023-10-09
cliente_2645,producto_12,2,150.17,2023-12-09
cliente_1395,producto_4,7,398.41,2024-03-10
cliente_3629,producto_11,5,413.28,2023-06-27
cliente_4864,producto_47,9,675.93,2024-02-07
cliente_1042,producto_34,2,46.2,2024-01-30
cliente_3820,producto_41,8,519.05,2023-09-01
cliente_1321,producto_24,7,239.13,2024-04-18
cliente_4626,producto_19,6,249.94,2024-04-30
cliente_518,producto_36,10,270.23,2023-12-29
cliente_3599,producto_46,1,73.74,2023-10-08
cliente_2594,producto_3,9,709.29,2024-05-07
cliente_1701,producto_39,6,437.36,2024-04-06
cliente_1334,producto_47,5,111.9,2023-07-15
cliente_3345,producto_30,9,835.67,2023-07-18
cliente_172,producto_7,10,392.2,2023-12-05
cliente_1299,producto_28,8,187.52,2024-05-10
cliente_4945,producto_38,6,102.33,2023-12-29
cliente_4105,producto_7,5,355.0,2023-09-19
cliente_3829,producto_1,3,40.26,2023-12-28
cliente_2343,producto_50,8,118.62,2024-03-07
cliente_1677,producto_6,10,577.17,2024-06-14
cliente_483,producto_14,3,95.14,2024-02-26
cliente_2628,producto_31,5,100.8,2024-01-23
cliente_1340,producto_19,1,50.97,2024-05-18
cliente_4777,producto_27,3,146.83,2024-03-02
cliente_3995,producto_14,1,84.95,2023-10-12
cliente_2935,producto_4,3,157.65,2023-12-01
cliente_3398,producto_43,7,501.68,2023-10-07
cliente_3222,producto_18,10,989.19,2024-03-21
cliente_3725,producto_9,1,79.33,2023-12-14
cliente_4246,producto_14,9,568.44,2024-03-12
cliente_1683,producto_33,6,127.32,2023-12-22
cliente_3200,producto_37,4,353.86,2023-08-23
cliente_3085,producto_5,9,336.61,2024-02-28
cliente_4806,producto_44,7,600.79,2023-06-27
cliente_3812,producto_38,9,386.64,2023-10-04
cliente_3008,producto_49,3,96.54,2023-07-12
cliente_3926,producto_40,9,381.81,2024-05-15
cliente_4038,producto_39,5,410.99,2024-01-06
cliente_3275,producto_33,4,342.39,2024-02-23
cliente_784,producto_47,2,162.03,2023-10-06
cliente_2486,producto_31,8,440.45,2023-12-22
cliente_1006,producto_31,7,401.63,2024-05-16
cliente_768,producto_14,10,645.47,2023-11-19
cliente_1143,producto_30,8,303.5,2024-05-25
cliente_3641,producto_31,6,506.16,2024-05-30
cliente_3512,producto_42,4,124.18,2024-01-23
cliente_2471,producto_39,8,502.11,2023-09-27
cliente_867,producto_14,10,444.74,2024-02-09
cliente_1537,producto_37,4,76.13,2023-09-28
cliente_22,producto_50,1,32.58,2023-06-28
cliente_658,producto_20,10,640.88,2024-01-06
cliente_1761,producto_37,5,393.92,2023-11-12
cliente_2105,producto_34,6,320.58,2024-04-21
cliente_4959,producto_43,9,634.95,2023-06-17
cliente_280,producto_23,1,85.57,2024-03-28
cliente_1747,producto_43,5,215.24,2024-04-27
cliente_1199,producto_41,8,682.75,2023-07-13
cliente_4993,producto_24,7,524.94,2024-03-04
cliente_7,producto_6,9,484.94,2023-09-10
cliente_1069,producto_50,1,48.36,2024-03-15
cliente_3182,producto_8,4,332.02,2024-01-30
cliente_413,producto_24,2,180.79,2023-12-30
cliente_2708,producto_45,4,91.35,2024-01-21
cliente_3297,producto_38,3,168.44,2024-04-06
cliente_2549,producto_45,5,243.13,2024-03-26
cliente_1664,producto_20,5,351.72,2023-10-13
cliente_3325,producto_45,5,480.22,2024-03-13
cliente_1334,producto_37,7,172.17,2024-04-02
cliente_2541,producto_49,6,288.75,2024-02-09
cliente_3715,producto_11,2,33.28,2023-11-18
cliente_784,producto_21,1,40.71,2023-09-23
cliente_4566,producto_46,6,247.41,2023-08-04
cliente_3753,producto_15,3,49.25,2024-04-14
cliente_414,producto_22,4,332.82,2024-03-20
cliente_2820,producto_24,6,479.13,2024-03-04
cliente_2841,producto_8,8,281.58,2023-06-29
cliente_3928,producto_39,2,176.33,2023-08-10
cliente_940,producto_13,6,581.7,2023-07-21
cliente_3863,producto_26,1,78.88,2023-08-17
cliente_364,producto_19,6,291.03,2023-11-27
cliente_141,producto_44,2,182.29,2024-01-14
cliente_411,producto_38,3,134.33,2024-05-07
cliente_1672,producto_9,2,177.22,2023-07-08
cliente_930,producto_45,4,108.03,2023-06-15
cliente_4921,producto_29,3,175.65,2024-02-09
cliente_3629,producto_24,9,740.78,2024-06-01
cliente_2048,producto_13,9,134.32,2024-02-20
cliente_1007,producto_28,6,186.46,2023-07-12
cliente_2149,producto_3,2,164.44,2023-12-24
cliente_1903,producto_1,7,233.78,2024-04-07
cliente_2246,producto_8,1,93.38,2023-11-16
cliente_381,producto_36,1,17.33,2024-03-26
cliente_4066,producto_45,9,340.87,2023-10-26
cliente_4844,producto_16,7,361.47,2024-02-27
cliente_2270,producto_4,6,109.07,2023-10-18
cliente_3213,producto_5,6,526.05,2024-03-23
cliente_2118,producto_27,6,507.89,2023-09-12
cliente_3370,producto_7,6,486.7,2023-12-21
cliente_4730,producto_26,7,557.7,2023-08-30
cliente_2675,producto_27,3,143.8,2023-07-13
cliente_949,producto_7,6,222.37,2023-07-21
cliente_3376,producto_32,10,603.81,2024-05-22
cliente_4497,producto_41,5,414.37,2023-09-20
cliente_3065,producto_22,5,58.19,2024-03-20
cliente_2359,producto_18,2,148.06,2023-12-24
cliente_553,producto_13,3,34.88,2024-01-21
cliente_1435,producto_2,7,456.41,2023-11-09
cliente_296,producto_28,8,389.96,2023-09-27
cliente_3644,producto_37,4,153.91,2023-12-20
cliente_3261,producto_11,1,56.53,2023-07-07
cliente_1041,producto_14,7,234.06,2024-04-13
cliente_2461,producto_30,3,64.42,2023-09-14
cliente_2046,producto_5,10,291.21,2023-12-09
cliente_4622,producto_39,1,66.28,2024-03-15
cliente_1105,producto_29,6,124.58,2023-10-12
cliente_2730,producto_8,9,489.94,2023-09-16
cliente_4135,producto_44,6,465.96,2023-07-23
cliente_4898,producto_2,8,348.75,2024-03-23
cliente_4913,producto_33,8,140.93,2024-06-05
cliente_4774,producto_49,5,441.39,2024-04-04
cliente_3731,producto_46,3,111.79,2024-05-03
cliente_93,producto_5,9,543.95,2023-10-04
cliente_3065,producto_48,1,43.3,2024-04-09
cliente_2466,producto_48,4,296.23,2023-11-03
cliente_4382,producto_20,10,964.84,2024-04-20
cliente_3511,producto_43,9,197.61,2023-08-26
cliente_2834,producto_19,4,43.91,2024-06-11
cliente_4336,producto_38,8,663.27,2024-02-04
cliente_2579,producto_23,10,394.78,2024-01-22
cliente_2012,producto_50,3,94.83,2024-02-29
cliente_842,producto_18,6,521.11,2023-07-18
cliente_3440,producto_4,2,126.6,2024-01-21
cliente_2946,producto_5,9,447.8,2023-07-23
cliente_718,producto_10,2,78.05,2023-11-03
cliente_3811,producto_29,2,80.54,2023-07-25
cliente_4220,producto_38,7,428.12,2024-04-02
cliente_2942,producto_50,6,89.3,2024-02-03
cliente_3224,producto_42,6,336.63,2024-02-20
cliente_496,producto_34,8,627.16,2023-12-23
cliente_3295,producto_28,1,10.85,2024-05-13
cliente_1811,producto_40,2,40.75,2023-08-30
cliente_892,producto_46,9,404.99,2023-12-21
cliente_4134,producto_16,10,284.45,2024-04-13
cliente_1178,producto_28,6,139.22,2024-05-02
cliente_1094,producto_35,7,378.99,2023-08-24
cliente_2969,producto_46,5,491.01,2023-10-15
cliente_2439,producto_29,9,102.02,2024-02-25
cliente_3792,producto_7,3,292.81,2024-02-22
cliente_2574,producto_31,7,515.74,2023-09-19
cliente_4274,producto_1,2,126.7,2023-08-04
cliente_4718,producto_50,8,657.69,2024-01-08
cliente_2999,producto_8,10,798.06,2023-06-17
cliente_481,producto_28,9,696.36,2023-10-18
cliente_1808,producto_34,10,894.09,2024-01-13
cliente_738,producto_39,3,146.96,2023-12-24
cliente_2500,producto_3,2,172.89,2024-01-25
cliente_4071,producto_30,4,247.91,2023-12-11
cliente_1853,producto_31,2,163.36,2024-03-06
cliente_1975,producto_40,9,139.87,2024-02-20
cliente_40,producto_16,2,127.32,2024-01-23
cliente_3998,producto_21,1,98.22,2024-01-19
cliente_4013,producto_18,3,233.66,2024-01-28
cliente_2429,producto_43,2,81.94,2024-05-08
cliente_2466,producto_35,8,424.75,2023-09-27
cliente_2500,producto_16,8,425.96,2023-10-21
cliente_4434,producto_29,7,240.34,2023-07-11
cliente_2896,producto_17,6,133.12,2024-05-10
cliente_464,producto_6,1,10.69,2024-02-16
cliente_3920,producto_22,10,491.49,2023-09-30
cliente_4305,producto_30,7,270.3,2023-06-25
cliente_2122,producto_19,5,167.07,2023-09-03
cliente_3084,producto_48,4,383.0,2023-11-24
cliente_2111,producto_6,7,424.15,2023-09-04
cliente_3484,producto_20,1,85.3,2024-04-15
cliente_1923,producto_5,6,592.99,2023-07-05
cliente_1548,producto_39,3,290.5,2023-08-04
cliente_4280,producto_48,9,707.53,2023-08-08
cliente_3931,producto_43,6,530.18,2023-06-18
cliente_4421,producto_27,9,859.87,2023-07-17
cliente_148,producto_41,5,256.18,2023-06-21
cliente_2755,producto_13,3,54.47,2024-02-14
cliente_222,producto_7,6,271.24,2023-09-21
cliente_1056,producto_28,10,444.7,2024-02-06
cliente_264,producto_10,9,296.64,2024-05-19
cliente_1889,producto_47,3,181.9,2023-11-18
cliente_3388,producto_23,7,338.31,2023-11-03
cliente_4340,producto_38,10,341.97,2024-02-29
cliente_2939,producto_11,4,58.69,2024-02-12
cliente_3313,producto_37,4,216.19,2024-03-09
cliente_2000,producto_44,7,296.15,2024-01-27
cliente_1497,producto_24,3,64.55,2023-08-28
cliente_2094,producto_39,1,98.25,2023-08-22
cliente_4623,producto_22,5,322.7,2023-12-16
cliente_1251,producto_12,2,93.14,2023-07-11
cliente_928,producto_20,3,271.2,2024-02-23
cliente_4565,producto_46,10,569.5,2024-04-08
cliente_3961,producto_49,3,32.77,2024-02-15
cliente_3341,producto_14,7,582.08,2024-04-12
cliente_3826,producto_38,10,643.71,2023-07-29
cliente_3226,producto_41,8,540.14,2024-05-03
cliente_489,producto_45,2,92.76,2024-03-17
cliente_4521,producto_21,7,495.41,2023-08-24
cliente_2700,producto_41,4,201.66,2023-09-09
cliente_2866,producto_11,6,529.08,2024-03-05
cliente_2173,producto_11,10,228.64,2024-03-04
cliente_1639,producto_46,2,77.28,2023-08-21
cliente_1668,producto_3,10,404.11,2023-10-10
cliente_2185,producto_7,5,70.23,2024-05-06
cliente_437,producto_46,2,199.22,2024-02-26
cliente_562,producto_7,7,688.74,2024-04-27
cliente_632,producto_5,3,48.82,2023-08-01
cliente_2322,producto_47,7,86.56,2023-09-27
cliente_2365,producto_24,10,764.04,2024-05-27
cliente_952,producto_4,2,110.64,2024-03-19
cliente_1167,producto_46,4,52.08,2023-10-22
cliente_1574,producto_30,7,242.63,2023-11-10
cliente_2417,producto_1,1,52.8,2023-09-03
cliente_278,producto_16,2,117.44,2023-09-30
cliente_1073,producto_40,2,135.3,2023-10-09
cliente_57,producto_20,7,642.43,2023-08-18
cliente_1703,producto_13,8,306.18,2023-10-06
cliente_4499,producto_1,9,249.92,2024-02-08
cliente_2621,producto_3,4,225.66,2023-08-13
cliente_1109,producto_34,4,271.12,2023-11-20
cliente_3441,producto_4,5,247.44,2023-08-05
cliente_73,producto_29,1,87.3,2023-06-15
cliente_1856,producto_37,10,354.96,2024-03-14
cliente_1683,producto_23,1,22.17,2024-04-24
cliente_2592,producto_26,6,221.36,2023-09-02
cliente_3374,producto_16,2,108.12,2024-05-01
cliente_4649,producto_34,9,766.69,2023-07-25
cliente_1800,producto_4,6,271.75,2023-09-06
cliente_14,producto_21,8,738.61,2024-01-19
cliente_2402,producto_39,2,154.01,2024-01-19
cliente_40,producto_13,4,138.05,2024-03-21
cliente_2959,producto_32,2,193.97,2023-07-12
cliente_3278,producto_12,2,167.38,2024-03-20
cliente_2212,producto_40,7,519.73,2024-02-27
cliente_1115,producto_44,10,985.13,2023-10-26
cliente_4542,producto_46,1,29.22,2024-05-12
cliente_1845,producto_2,2,193.75,2024-01-06
cliente_2664,producto_12,3,249.09,2023-10-06
cliente_4605,producto_11,2,122.78,2023-08-07
cliente_3436,producto_39,4,179.07,2024-01-16
cliente_2818,producto_34,4,131.33,2024-06-10
cliente_2996,producto_13,4,146.88,2024-05-05
cliente_2772,producto_20,6,143.16,2024-01-04
cliente_2710,producto_35,1,44.92,2023-08-07
cliente_1281,producto_34,1,28.26,2023-07-03
cliente_2831,producto_1,8,717.67,2024-03-22
cliente_1993,producto_47,3,250.79,2023-09-21
cliente_3734,producto_27,5,121.33,2023-10-04
cliente_3321,producto_30,6,355.22,2023-12-10
cliente_3217,producto_45,1,85.44,2024-03-08
cliente_1461,producto_7,3,78.14,2023-09-22
cliente_2089,producto_31,1,82.62,2024-06-10
cliente_4678,producto_22,3,200.8,2024-02-19
cliente_4043,producto_50,7,179.87,2024-06-07
cliente_3988,producto_7,5,252.49,2024-05-12
cliente_3406,producto_4,9,181.58,2023-11-09
cliente_4931,producto_26,10,246.64,2023-11-23
cliente_401,producto_32,9,511.8,2023-10-25
cliente_452,producto_44,7,456.34,2024-02-24
cliente_3497,producto_1,1,45.58,2024-01-15
cliente_2632,producto_39,8,560.42,2024-01-21
cliente_2564,producto_2,10,278.55,2023-08-31
cliente_3352,producto_49,7,495.12,2023-07-21
cliente_2495,producto_25,9,666.41,2023-11-09
cliente_3709,producto_30,6,202.36,2023-11-04
cliente_1969,producto_29,3,120.47,2024-05-09
cliente_2686,producto_45,4,130.42,2023-10-03
cliente_2202,producto_25,9,497.92,2023-10-25
cliente_137,producto_14,9,713.96,2023-12-09
cliente_1555,producto_21,6,343.46,2024-04-12
cliente_4874,producto_39,6,415.23,2023-09-06
